Store Street,Store City,Store State,Store Country,Latitude,Longitude,Store Id
2858 Cinder Path,Caguas,PR,Puerto Rico,18.27447891,-66.37055969,725
4152 Thunder Embers Pike,Caguas,PR,Puerto Rico,18.22907066,-66.37055969,735
5860 Grand Limits,Caguas,PR,Puerto Rico,18.25383186,-66.37055969,750
4945 Velvet Prairie Village,Caguas,PR,Puerto Rico,18.22153854,-66.37055969,773
1982 Burning Forest,Caguas,PR,Puerto Rico,18.28503227,-66.37055969,777
7802 Blue Cove,Caguas,PR,Puerto Rico,18.25816727,-66.37055969,786
1467 Wishing Anchor Centre,Caguas,PR,Puerto Rico,18.20602417,-66.37055969,789
7969 Umber Forest,Caguas,PR,Puerto Rico,18.21571159,-66.37055969,808
9451 Bright Walk,Caguas,PR,Puerto Rico,18.23165131,-66.37055969,815
3593 Easy Embers Field,Caguas,PR,Puerto Rico,18.25293922,-66.37055969,819
5025 Shady Vista,Caguas,PR,Puerto Rico,18.26866531,-66.37055969,874
3729 Noble Road,Caguas,PR,Puerto Rico,18.26844978,-66.37055969,909
4839 Velvet Place,Caguas,PR,Puerto Rico,18.2444706,-66.37055969,938
9589 Shady Fox Grove,Caguas,PR,Puerto Rico,18.24826241,-66.37055969,946
252 Honey Embers Canyon,Caguas,PR,Puerto Rico,18.24088669,-66.37055969,978
9922 Misty Oak Inlet,Caguas,PR,Puerto Rico,18.20823288,-66.37055969,998
1118 Pleasant Bluff Heights,Caguas,PR,Puerto Rico,18.26722908,-66.37055969,1011
5263 Hidden Bay,Caguas,PR,Puerto Rico,18.2563057,-66.37055969,1013
2519 Cinder Orchard,Caguas,PR,Puerto Rico,18.20765305,-66.37055969,1019
3151 Golden Manor,Caguas,PR,Puerto Rico,18.29683304,-66.37055969,1057
1711 Broad Ledge,Caguas,PR,Puerto Rico,18.21935463,-66.37055969,1058
4294 High Passage,Caguas,PR,Puerto Rico,18.28279495,-66.37055969,1086
8342 Grand Village,Caguas,PR,Puerto Rico,18.29806137,-66.37055969,1108
3440 Clear Moor,Caguas,PR,Puerto Rico,18.24105072,-66.37055969,1153
5292 Shady Pony Cape,Caguas,PR,Puerto Rico,18.26616478,-66.37055969,1226
5594 Jagged Embers By-pass,Caguas,PR,Puerto Rico,18.25609589,-66.37055969,1255
3200 Sunny Grove Jetty,Caguas,PR,Puerto Rico,18.22735786,-66.37055969,1266
8808 Gentle Crossing,Caguas,PR,Puerto Rico,18.23827171,-66.37055969,1287
4369 Bright Log Estates,Caguas,PR,Puerto Rico,18.23200226,-66.37055969,1300
9658 Rocky Hill,Caguas,PR,Puerto Rico,18.28154945,-66.37055969,1301
3880 Rustic Port,Caguas,PR,Puerto Rico,18.22192192,-66.37055969,1336
1286 Little Stead,Caguas,PR,Puerto Rico,18.2576561,-66.37055969,1338
1430 Gentle Diversion,Caguas,PR,Puerto Rico,18.29558182,-66.37055969,1354
4396 Round Mews,Caguas,PR,Puerto Rico,18.20438004,-66.37055969,1363
1632 Green Fawn Corners,Caguas,PR,Puerto Rico,18.24069786,-66.37055969,1364
7373 Pleasant Estates,Caguas,PR,Puerto Rico,18.21508598,-66.37055969,1366
2993 Burning Dale Farms,Caguas,PR,Puerto Rico,18.27668572,-66.37055969,1401
10 Crystal River Mall,Caguas,PR,Puerto Rico,18.2658062,-66.37055969,1435
3866 Cotton Quail Circuit,Caguas,PR,Puerto Rico,18.26676369,-66.37055969,1452
9503 Hazy Pine Edge,Caguas,PR,Puerto Rico,18.2063179,-66.37055969,1454
7797 Colonial Gate Field,Caguas,PR,Puerto Rico,18.25093842,-66.37055969,1465
4389 Thunder Byway,Caguas,PR,Puerto Rico,18.20661545,-66.37055969,1472
1214 Dusty Crescent,Caguas,PR,Puerto Rico,18.29500771,-66.37055969,1507
4689 Lost Spring Key,Caguas,PR,Puerto Rico,18.29499817,-66.37055969,1539
1221 High Crest,Caguas,PR,Puerto Rico,18.20499611,-66.37055969,1560
7284 Clear Brook Field,Caguas,PR,Puerto Rico,18.27622604,-66.37055969,1594
2857 Honey Terrace,Caguas,PR,Puerto Rico,18.20311928,-66.37055969,1646
2877 Thunder Spring Isle,Caguas,PR,Puerto Rico,18.21581268,-66.37055969,1652
7649 Noble Wynd,Caguas,PR,Puerto Rico,18.28735924,-66.37055969,1714
3996 Indian Lookout,Caguas,PR,Puerto Rico,18.27299118,-66.37055969,1733
6567 Red Robin Street,Caguas,PR,Puerto Rico,18.23155022,-66.37055969,1769
1557 High Spring Cove,Caguas,PR,Puerto Rico,18.22351456,-66.37055969,1789
3668 Sunny Wharf,Caguas,PR,Puerto Rico,18.26782417,-66.37055969,1795
1721 Old Forest Parkway,Caguas,PR,Puerto Rico,18.21286774,-66.37055969,1802
5315 Indian Rise Dell,Caguas,PR,Puerto Rico,18.25753021,-66.37055969,1807
930 Burning Island Walk,Caguas,PR,Puerto Rico,18.25217438,-66.37055969,1818
9003 Easy Gate Drive,Caguas,PR,Puerto Rico,18.28809357,-66.37055969,1828
2585 Silent Autumn Landing,Caguas,PR,Puerto Rico,18.21496773,-66.37055969,1835
8767 Thunder Corners,Caguas,PR,Puerto Rico,18.22994804,-66.37055969,1840
8055 Fallen Parkway,Caguas,PR,Puerto Rico,18.23781967,-66.37055969,1842
2924 Velvet Dale Corners,Caguas,PR,Puerto Rico,18.23362732,-66.37055969,1905
6546 Wishing Moor,Caguas,PR,Puerto Rico,18.2208004,-66.37055969,1907
6715 Blue Shadow Square,Caguas,PR,Puerto Rico,18.24205971,-66.37055969,1971
395 Hazy Branch Mews,Caguas,PR,Puerto Rico,18.26504135,-66.37055969,2021
6072 Heather Landing,Caguas,PR,Puerto Rico,18.26819038,-66.37055969,2027
9276 Jagged Towers,Caguas,PR,Puerto Rico,18.2977066,-66.37055969,2039
6481 Golden Island,Caguas,PR,Puerto Rico,18.2983017,-66.37055969,2050
4742 Gentle Beach,Caguas,PR,Puerto Rico,18.27943611,-66.37055969,2056
1538 Sunny Lagoon Mews,Caguas,PR,Puerto Rico,18.23054123,-66.37055969,2058
4463 Indian Anchor By-pass,Caguas,PR,Puerto Rico,18.29060745,-66.37055969,2088
503 Little Rabbit Campus,Caguas,PR,Puerto Rico,18.25424194,-66.37055969,2107
125 Colonial Butterfly Stead,Caguas,PR,Puerto Rico,18.21136856,-66.37055969,2116
1297 Lazy Gardens,Caguas,PR,Puerto Rico,18.24283218,-66.37055969,2134
3440 Foggy Autoroute,Caguas,PR,Puerto Rico,18.27336502,-66.37055969,2143
9959 Hazy Port,Caguas,PR,Puerto Rico,18.23633957,-66.37055969,2192
1865 Dusty Deer Mountain,Caguas,PR,Puerto Rico,18.27697182,-66.37055969,2195
1389 Dusty Circuit,Caguas,PR,Puerto Rico,18.21436501,-66.37055969,2198
3899 Blue Nook,Caguas,PR,Puerto Rico,18.22846603,-66.37055969,2212
9335 Thunder Robin Crescent,Caguas,PR,Puerto Rico,18.21576691,-66.37055969,2240
2831 Rustic Dale,Caguas,PR,Puerto Rico,18.20974159,-66.37055969,2243
6063 Golden Point,Caguas,PR,Puerto Rico,18.28069305,-66.37055969,2257
6141 Quaking Maze,Caguas,PR,Puerto Rico,18.22157478,-66.37055969,2309
3236 Grand Carrefour,Caguas,PR,Puerto Rico,18.22056007,-66.37055969,2310
4868 Easy Diversion,Caguas,PR,Puerto Rico,18.23646736,-66.37055969,2318
4703 Round Hill,Caguas,PR,Puerto Rico,18.28285408,-66.37055969,2353
1682 Amber Parade,Caguas,PR,Puerto Rico,18.25410461,-66.37055969,2373
8629 Heather Spring Wharf,Caguas,PR,Puerto Rico,18.25774193,-66.37055969,2390
5271 Quaking Wood,Caguas,PR,Puerto Rico,18.25277138,-66.37055969,2415
6639 Clear Fawn Grounds,Caguas,PR,Puerto Rico,18.21688652,-66.37055969,2425
1688 Middle Panda Plaza,Caguas,PR,Puerto Rico,18.2821064,-66.37055969,2429
9077 Honey Route,Caguas,PR,Puerto Rico,18.23899841,-66.37055969,2480
3858 Shady Rise Place,Caguas,PR,Puerto Rico,18.24962235,-66.37055969,2499
5229 Little Barn Impasse,Caguas,PR,Puerto Rico,18.29843903,-66.37055969,2500
2571 Bright Forest,Caguas,PR,Puerto Rico,18.25575638,-66.37055969,2510
3668 Golden Rise Round,Caguas,PR,Puerto Rico,18.21743202,-66.37055969,2536
2805 Indian Passage,Caguas,PR,Puerto Rico,18.23284149,-66.37055969,2549
281 Sleepy Hickory Subdivision,Caguas,PR,Puerto Rico,18.20682335,-66.37055969,2558
3413 Silver Lake Carrefour,Caguas,PR,Puerto Rico,18.21268654,-66.37055969,2559
8314 Sleepy Fawn Heath,Caguas,PR,Puerto Rico,18.28741455,-66.37055969,2601
3481 Wishing Port,Caguas,PR,Puerto Rico,18.21828461,-66.37055969,2619
3271 Sunny Green,Caguas,PR,Puerto Rico,18.20650864,-66.37055969,2727
9526 Honey Nectar Field,Caguas,PR,Puerto Rico,18.28066635,-66.37055969,2738
67 Cotton Mountain Terrace,Caguas,PR,Puerto Rico,18.29967499,-66.37055969,2744
5628 Clear Knoll,Caguas,PR,Puerto Rico,18.24035835,-66.37055969,2756
8170 Dusty Oak Townline,Caguas,PR,Puerto Rico,18.20568848,-66.37055969,2762
3504 Dusty View Loop,Caguas,PR,Puerto Rico,18.22865868,-66.37055969,2840
5104 Bright Lake Hollow,Caguas,PR,Puerto Rico,18.28024292,-66.37055969,2841
1358 Quiet Gate Moor,Caguas,PR,Puerto Rico,18.27477646,-66.37055969,2890
4166 Golden Willow Circuit,Caguas,PR,Puerto Rico,18.29374123,-66.37055969,2892
6245 Iron Cloud Farms,Caguas,PR,Puerto Rico,18.20088005,-66.37055969,2894
4204 Iron Hollow,Caguas,PR,Puerto Rico,18.28041458,-66.37055969,2939
4393 Noble Creek Beach,Caguas,PR,Puerto Rico,18.26904106,-66.37055969,2949
6040 Sleepy Plaza,Caguas,PR,Puerto Rico,18.21303558,-66.37055969,2950
8446 Green Wagon  Moor,Caguas,PR,Puerto Rico,18.24227333,-66.37055969,2971
6473 Bright Expressway,Caguas,PR,Puerto Rico,18.25349045,-66.37055969,2972
2841 Broad Pony Grove,Caguas,PR,Puerto Rico,18.25522614,-66.37055969,3007
8495 Lazy Rabbit Diversion,Caguas,PR,Puerto Rico,18.24452782,-66.37055969,3013
4992 Jagged Barn Close,Caguas,PR,Puerto Rico,18.2831955,-66.37055969,3038
9160 Cinder Diversion,Caguas,PR,Puerto Rico,18.22580147,-66.37055969,3067
9922 Umber Promenade,Caguas,PR,Puerto Rico,18.29642296,-66.37055969,3074
4770 Hidden Heath,Caguas,PR,Puerto Rico,18.21099663,-66.37055969,3094
9916 Wishing Manor,Caguas,PR,Puerto Rico,18.23433113,-66.37055969,3095
2797 Golden Ramp,Caguas,PR,Puerto Rico,18.26502037,-66.37055969,3132
6296 Misty Goose Avenue,Caguas,PR,Puerto Rico,18.23030663,-66.37055969,3148
7906 Colonial Jetty,Caguas,PR,Puerto Rico,18.22583771,-66.37055969,3160
1820 Noble Elk Harbour,Caguas,PR,Puerto Rico,18.27067375,-66.37055969,3194
9518 Old Corner,Caguas,PR,Puerto Rico,18.24826241,-66.37055969,3199
5814 Grand Oak Impasse,Caguas,PR,Puerto Rico,18.22723579,-66.37055969,3262
9938 Rustic Link,Caguas,PR,Puerto Rico,18.29034615,-66.37055969,3283
6015 Indian Key,Caguas,PR,Puerto Rico,18.25392532,-66.37055969,3285
8610 Burning Cider Heath,Caguas,PR,Puerto Rico,18.26283646,-66.37055969,3319
5237 Dewy Diversion,Caguas,PR,Puerto Rico,18.29396057,-66.37055969,3320
930 Pleasant Island Chase,Caguas,PR,Puerto Rico,18.2428875,-66.37055969,3323
4105 Fallen Goose Port,Caguas,PR,Puerto Rico,18.27518654,-66.37055969,3330
6718 High Panda Dell,Caguas,PR,Puerto Rico,18.27206993,-66.37055969,3331
5514 Lost Walk,Caguas,PR,Puerto Rico,18.25601578,-66.37055969,3384
6234 Quaking Zephyr Corner,Caguas,PR,Puerto Rico,18.27839279,-66.37055969,3398
4421 Cozy Mountain,Caguas,PR,Puerto Rico,18.25852776,-66.37055969,3417
7940 Shady Blossom Lane,Caguas,PR,Puerto Rico,18.25343704,-66.37055969,3433
7094 Misty Wynd,Caguas,PR,Puerto Rico,18.20055199,-66.37055969,3476
5803 Pleasant Abbey,Caguas,PR,Puerto Rico,18.25700951,-66.37055969,3495
473 Silent Ledge,Caguas,PR,Puerto Rico,18.29210854,-66.37055969,3520
547 Harvest Dale Ledge,Caguas,PR,Puerto Rico,18.23813629,-66.37055969,3521
2563 Pleasant Quail Highway,Caguas,PR,Puerto Rico,18.29936981,-66.37055969,3561
4968 Misty Horse Cove,Caguas,PR,Puerto Rico,18.25193405,-66.37055969,3573
9599 Silent Zephyr Circle,Caguas,PR,Puerto Rico,18.25443459,-66.37055969,3623
1050 Grand Forest Towers,Caguas,PR,Puerto Rico,18.25778008,-66.37055969,3702
7539 Tawny Timber Concession,Caguas,PR,Puerto Rico,18.25663757,-66.37055969,3712
3996 Crystal Zephyr Swale,Caguas,PR,Puerto Rico,18.26216698,-66.37055969,3714
4439 Tawny Mall,Caguas,PR,Puerto Rico,18.27144241,-66.37055969,3788
5407 Rustic Forest Pines,Caguas,PR,Puerto Rico,18.23024178,-66.37055969,3791
2127 Cozy Deer Bank,Caguas,PR,Puerto Rico,18.22682571,-66.37055969,3822
4280 Hazy Cloud Trail,Caguas,PR,Puerto Rico,18.22053528,-66.37055969,3825
5339 Burning Pony Heights,Caguas,PR,Puerto Rico,18.20913315,-66.37055969,3828
5485 Cotton Court,Caguas,PR,Puerto Rico,18.25467682,-66.37055969,3879
8143 Old Place,Caguas,PR,Puerto Rico,18.27351189,-66.37055969,3900
6036 Quaking Gate Bend,Caguas,PR,Puerto Rico,18.28162956,-66.37055969,3909
3352 Harvest Zephyr Terrace,Caguas,PR,Puerto Rico,18.23408699,-66.37055969,3943
1338 Silent Fawn Bay,Caguas,PR,Puerto Rico,18.27787781,-66.37055969,3993
7988 Red Boulevard,Caguas,PR,Puerto Rico,18.27027702,-66.37055969,3999
9437 Gentle Edge,Caguas,PR,Puerto Rico,18.24122429,-66.37055969,4010
6547 Golden Crescent,Caguas,PR,Puerto Rico,18.28948021,-66.37055969,4040
3421 Harvest Glade,Caguas,PR,Puerto Rico,18.25505447,-66.37055969,4044
2668 Velvet Row,Caguas,PR,Puerto Rico,18.26971817,-66.37055969,4045
8249 Misty End,Caguas,PR,Puerto Rico,18.2033329,-66.37055969,4050
6567 High Lagoon Heath,Caguas,PR,Puerto Rico,18.20942116,-66.37055969,4113
4780 Cinder Treasure Highway,Caguas,PR,Puerto Rico,18.2621975,-66.37055969,4117
1682 Cozy Trail,Caguas,PR,Puerto Rico,18.22849083,-66.37055969,4121
6424 Easy Forest Gate,Caguas,PR,Puerto Rico,18.20992851,-66.37055969,4142
7108 Cinder Road,Caguas,PR,Puerto Rico,18.21341896,-66.37055969,4150
2407 Gentle Woods,Caguas,PR,Puerto Rico,18.20492554,-66.37055969,4196
9568 Rustic Pioneer Heights,Caguas,PR,Puerto Rico,18.21794701,-66.37055969,4199
2078 Little Forest Corner,Caguas,PR,Puerto Rico,18.22592545,-66.37055969,4200
482 High Quay,Caguas,PR,Puerto Rico,18.26173019,-66.37055969,4221
4384 Silver Pond Mountain,Caguas,PR,Puerto Rico,18.22913742,-66.37055969,4223
6635 Iron Square,Caguas,PR,Puerto Rico,18.2575016,-66.37055969,4240
8365 Thunder Way,Caguas,PR,Puerto Rico,18.25265694,-66.37055969,4281
8799 Quaking Arbor,Caguas,PR,Puerto Rico,18.23236275,-66.37055969,4324
1565 Silver Place,Caguas,PR,Puerto Rico,18.2266674,-66.37055969,4380
2749 Cotton Circle,Caguas,PR,Puerto Rico,18.26240158,-66.37055969,4398
3052 Broad Rabbit Pointe,Caguas,PR,Puerto Rico,18.21684265,-66.37055969,4412
3927 Rustic Mews,Caguas,PR,Puerto Rico,18.22582436,-66.37055969,4420
5319 Fallen Wagon  Pike,Caguas,PR,Puerto Rico,18.20390511,-66.37055969,4421
3200 Honey Limits,Caguas,PR,Puerto Rico,18.21131706,-66.37055969,4426
436 Pleasant River Diversion,Caguas,PR,Puerto Rico,18.25708199,-66.37055969,4431
7786 Harvest Bank,Caguas,PR,Puerto Rico,18.24417114,-66.37055969,4453
5802 Rocky Bluff Gardens,Caguas,PR,Puerto Rico,18.22270775,-66.37055969,4463
3579 Bright Fox Villas,Caguas,PR,Puerto Rico,18.2532692,-66.37055969,4476
1 Crystal Gate,Caguas,PR,Puerto Rico,18.22611809,-66.37055969,6736
6401 Shady Embers Farms,Caguas,PR,Puerto Rico,18.21076584,-66.37055969,6738
3503 Fallen Sky Heath,Caguas,PR,Puerto Rico,18.22117424,-66.37055969,6870
8460 Golden Drive,Caguas,PR,Puerto Rico,18.23001099,-66.37058258,1
2893 Shady Drive,Caguas,PR,Puerto Rico,18.22612,-66.37058258,12
2407 Dusty Mount,Caguas,PR,Puerto Rico,18.26159096,-66.37058258,13
9602 Cotton River Manor,Caguas,PR,Puerto Rico,18.21824455,-66.37058258,17
7136 Cozy Bear Mountain,Caguas,PR,Puerto Rico,18.26933098,-66.37058258,48
4286 Stony Turnabout,Caguas,PR,Puerto Rico,18.26148415,-66.37058258,103
5182 Little Freeway,Caguas,PR,Puerto Rico,18.29735184,-66.37058258,110
182 Indian Horse Diversion,Caguas,PR,Puerto Rico,18.21487236,-66.37058258,124
1565 Emerald Field,Caguas,PR,Puerto Rico,18.26609421,-66.37058258,138
1621 Old Limits,Caguas,PR,Puerto Rico,18.27684784,-66.37058258,142
153 Blue Bay,Caguas,PR,Puerto Rico,18.2842865,-66.37058258,146
7136 Sunny Grove Freeway,Caguas,PR,Puerto Rico,18.26630783,-66.37058258,151
5369 Silver Moor,Caguas,PR,Puerto Rico,18.20799255,-66.37058258,164
5284 Quiet Field,Caguas,PR,Puerto Rico,18.29029846,-66.37058258,169
2616 Tawny Elk Park,Caguas,PR,Puerto Rico,18.21056938,-66.37058258,187
5438 Rustic Arbor,Caguas,PR,Puerto Rico,18.29023361,-66.37058258,197
4750 Lost Jetty,Caguas,PR,Puerto Rico,18.21237755,-66.37058258,255
3183 Blue Route,Caguas,PR,Puerto Rico,18.2513237,-66.37058258,256
2457 Easy Nectar Link,Caguas,PR,Puerto Rico,18.25227547,-66.37058258,268
8840 Harvest Towers,Caguas,PR,Puerto Rico,18.22019768,-66.37058258,280
2571 Noble Crescent,Caguas,PR,Puerto Rico,18.22277641,-66.37058258,289
9470 Shady View Bend,Caguas,PR,Puerto Rico,18.28425598,-66.37058258,297
7475 Green Butterfly Way,Caguas,PR,Puerto Rico,18.21668243,-66.37058258,316
100 Clear Forest Highway,Caguas,PR,Puerto Rico,18.21486473,-66.37058258,359
7797 Rustic Shadow Abbey,Caguas,PR,Puerto Rico,18.21841812,-66.37058258,383
6350 Lost Hollow,Caguas,PR,Puerto Rico,18.28521919,-66.37058258,423
7988 Red Boulevard,Caguas,PR,Puerto Rico,18.26839066,-66.37058258,427
3567 Rocky Grove,Caguas,PR,Puerto Rico,18.23160934,-66.37058258,432
9406 Tawny Apple Rise,Caguas,PR,Puerto Rico,18.20323944,-66.37058258,456
7509 Little Expressway,Caguas,PR,Puerto Rico,18.22945023,-66.37058258,477
9533 Little Forest,Caguas,PR,Puerto Rico,18.26501846,-66.37058258,508
902 Little Falls,Caguas,PR,Puerto Rico,18.26588821,-66.37058258,512
107 Wishing Gate,Caguas,PR,Puerto Rico,18.27618027,-66.37058258,534
3460 Misty Elk Diversion,Caguas,PR,Puerto Rico,18.26314354,-66.37058258,553
3772 Silent Dale Walk,Caguas,PR,Puerto Rico,18.220644,-66.37058258,578
454 Cotton Island,Caguas,PR,Puerto Rico,18.20378494,-66.37058258,583
6036 Noble Blossom Wynd,Caguas,PR,Puerto Rico,18.2505703,-66.37058258,648
1577 Green Vista,Caguas,PR,Puerto Rico,18.25289154,-66.37058258,664
6857 Sleepy Gate Bend,Caguas,PR,Puerto Rico,18.24198532,-66.37058258,672
8609 Grand Harbour,Caguas,PR,Puerto Rico,18.22191048,-66.37058258,687
3095 Silver Lake Manor,Caguas,PR,Puerto Rico,18.23493767,-66.37058258,706
1794 High Diversion,Caguas,PR,Puerto Rico,18.26423073,-66.37058258,712
3445 Burning Freeway,Caguas,PR,Puerto Rico,18.27899361,-66.37058258,742
5274 Easy Beach,Caguas,PR,Puerto Rico,18.27466202,-66.37058258,743
8612 Red Rabbit Pines,Caguas,PR,Puerto Rico,18.28092766,-66.37058258,782
4772 Indian Alley,Caguas,PR,Puerto Rico,18.28211212,-66.37058258,870
9602 Shady Oak Bay,Caguas,PR,Puerto Rico,18.28759575,-66.37058258,887
1491 Burning Pine Wynd,Caguas,PR,Puerto Rico,18.26153755,-66.37058258,889
9871 Cotton Lagoon End,Caguas,PR,Puerto Rico,18.2677269,-66.37058258,929
5516 Lazy Oak Path,Caguas,PR,Puerto Rico,18.2546463,-66.37058258,934
9183 Velvet Deer Circuit,Caguas,PR,Puerto Rico,18.28968811,-66.37058258,970
8908 Golden Thicket,Caguas,PR,Puerto Rico,18.28725815,-66.37058258,981
8055 Fallen Parkway,Caguas,PR,Puerto Rico,18.22223663,-66.37058258,989
5319 Grand Dale Street,Caguas,PR,Puerto Rico,18.28704834,-66.37058258,992
478 Velvet Robin Passage,Caguas,PR,Puerto Rico,18.28296852,-66.37058258,1009
4426 Lost Crossing,Caguas,PR,Puerto Rico,18.23945618,-66.37058258,1038
4466 Little Grove,Caguas,PR,Puerto Rico,18.26338768,-66.37058258,1150
6361 Jagged Glade,Caguas,PR,Puerto Rico,18.26474571,-66.37058258,1180
4563 Silver Rabbit Island,Caguas,PR,Puerto Rico,18.24116325,-66.37058258,1230
7885 Sleepy Cove,Caguas,PR,Puerto Rico,18.29294014,-66.37058258,1259
4920 Green Alley,Caguas,PR,Puerto Rico,18.20492554,-66.37058258,1288
8719 Easy Leaf Gate,Caguas,PR,Puerto Rico,18.28486633,-66.37058258,1297
9972 Rocky Mall,Caguas,PR,Puerto Rico,18.24935532,-66.37058258,1303
2544 Broad Brook View,Caguas,PR,Puerto Rico,18.25824547,-66.37058258,1357
8718 High Front,Caguas,PR,Puerto Rico,18.20209312,-66.37058258,1389
3796 Rustic Autoroute,Caguas,PR,Puerto Rico,18.24693489,-66.37058258,1408
2395 Misty Carrefour,Caguas,PR,Puerto Rico,18.20403862,-66.37058258,1420
4000 Little Barn Bay,Caguas,PR,Puerto Rico,18.2786808,-66.37058258,1457
4136 Colonial Pathway,Caguas,PR,Puerto Rico,18.27284432,-66.37058258,1486
9015 High Hills Field,Caguas,PR,Puerto Rico,18.26084709,-66.37058258,1515
1966 Easy Trace,Caguas,PR,Puerto Rico,18.26510048,-66.37058258,1529
5235 Thunder Wharf,Caguas,PR,Puerto Rico,18.28079987,-66.37058258,1533
1721 Grand Horse Hollow,Caguas,PR,Puerto Rico,18.21640396,-66.37058258,1569
2690 Cozy Autumn Parade,Caguas,PR,Puerto Rico,18.28465462,-66.37058258,1571
5578 Quaking Butterfly Highlands,Caguas,PR,Puerto Rico,18.29421425,-66.37058258,1587
186 Iron Pond Byway,Caguas,PR,Puerto Rico,18.22847748,-66.37058258,1618
338 Heather Orchard,Caguas,PR,Puerto Rico,18.25937843,-66.37058258,1630
6340 Merry Blossom Boulevard,Caguas,PR,Puerto Rico,18.22312355,-66.37058258,1667
62 Cozy Rabbit Villas,Caguas,PR,Puerto Rico,18.28116798,-66.37058258,1700
9854 Wishing Isle,Caguas,PR,Puerto Rico,18.29355431,-66.37058258,1851
9602 Indian Heath,Caguas,PR,Puerto Rico,18.23310471,-66.37058258,1865
431 Merry Log Key,Caguas,PR,Puerto Rico,18.22380638,-66.37058258,1884
1510 Silent Inlet,Caguas,PR,Puerto Rico,18.24515915,-66.37058258,1887
6715 Indian Walk,Caguas,PR,Puerto Rico,18.29905129,-66.37058258,1891
9720 Colonial Parade,Caguas,PR,Puerto Rico,18.29870796,-66.37058258,1904
3869 Colonial Robin Cape,Caguas,PR,Puerto Rico,18.23661804,-66.37058258,1928
4709 Lost Orchard,Caguas,PR,Puerto Rico,18.20840836,-66.37058258,1937
2503 Easy Path,Caguas,PR,Puerto Rico,18.22931862,-66.37058258,1939
4542 Merry Bay,Caguas,PR,Puerto Rico,18.25224876,-66.37058258,1962
7840 Quiet Island Limits,Caguas,PR,Puerto Rico,18.28572273,-66.37058258,1967
8081 Cozy Edge,Caguas,PR,Puerto Rico,18.26686859,-66.37058258,1979
1613 Quaking Key,Caguas,PR,Puerto Rico,18.20543861,-66.37058258,2008
523 Sleepy Hills Front,Caguas,PR,Puerto Rico,18.27641678,-66.37058258,2018
8275 Broad Nectar Pointe,Caguas,PR,Puerto Rico,18.23488808,-66.37058258,2028
1116 Hazy Path,Caguas,PR,Puerto Rico,18.24798775,-66.37058258,2037
5382 Heather Key,Caguas,PR,Puerto Rico,18.23846626,-66.37058258,2065
9657 Red Willow Hill,Caguas,PR,Puerto Rico,18.21502495,-66.37058258,2066
733 Thunder Log Bend,Caguas,PR,Puerto Rico,18.21764755,-66.37058258,2069
2089 Old Avenue,Caguas,PR,Puerto Rico,18.26959801,-66.37058258,2091
3450 Round Gate Close,Caguas,PR,Puerto Rico,18.2220211,-66.37058258,2100
3018 Middle Knoll,Caguas,PR,Puerto Rico,18.23246574,-66.37058258,2148
5149 Rocky Pine Moor,Caguas,PR,Puerto Rico,18.22907066,-66.37058258,2151
9741 Honey Goose Landing,Caguas,PR,Puerto Rico,18.23729324,-66.37058258,2172
6274 Middle Bluff Valley,Caguas,PR,Puerto Rico,18.20601273,-66.37058258,2174
4311 Old Edge,Caguas,PR,Puerto Rico,18.26306915,-66.37058258,2179
8679 Colonial Isle,Caguas,PR,Puerto Rico,18.2047329,-66.37058258,2181
8187 Sleepy Beacon Gardens,Caguas,PR,Puerto Rico,18.24570465,-66.37058258,2191
5012 Tawny Brook Vale,Caguas,PR,Puerto Rico,18.26587105,-66.37058258,2210
1691 Jagged Nectar Corner,Caguas,PR,Puerto Rico,18.21732521,-66.37058258,2226
5943 Dewy Autoroute,Caguas,PR,Puerto Rico,18.21671295,-66.37058258,2249
8963 Hidden Panda Meadow,Caguas,PR,Puerto Rico,18.28025818,-66.37058258,2260
4208 Rocky Embers Terrace,Caguas,PR,Puerto Rico,18.21785736,-66.37058258,2285
